nice_level;full;num_tuples;db_size_mb;it;exec_time;disk_freespace;swap_total_mb;swap_used_mb;swap_free_mb;filter_result_set_elem_num;max_filter_result_set_elem_num;max_hash_table_elem_num;max_final_result_set_elem_num;filter_result_set_size;hash_table_num_elem;final_result_set_size
0;no;36000000;4394.5312;1;6712.5070;32797470720;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;2;6701.5650;32797470720;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;3;6802.6770;32797470720;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;4;6804.3590;32797433856;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;5;6796.0260;32797429760;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;6;6812.5220;32797429760;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;7;6875.2890;32797429760;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;8;7434.0240;32797429760;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;9;7437.7910;32797392896;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;10;7441.8400;32797392896;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;11;7426.8680;32797368320;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;12;7372.0060;32797368320;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;13;7388.7690;32797368320;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;14;7423.4020;32797331456;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;15;7412.1740;32797331456;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;16;7436.4320;32797331456;1024,00;71,00;953,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;17;7557.4620;32797331456;1024,00;22,25;1001,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;18;7524.8820;32797331456;1024,00;22,25;1001,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;19;7519.6940;32797327360;1024,00;22,25;1001,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;20;7594.7630;32797319168;1024,00;22,25;1001,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;21;7572.8050;32797339648;1024,00;22,25;1001,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;22;7516.8180;32797253632;1024,00;173,75;850,25;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;23;7441.9180;32796876800;1024,00;598,25;425,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;no;36000000;4394.5312;24;7459.7600;31723032576;2048,00;1049,75;998,25;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;0;7306.8540;30649196544;3072,00;2510,50;561,50;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;1;7292.9480;27427971072;6144,00;5257,50;886,50;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;2;7265.4490;24206729216;9216,00;8088,00;1128,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;3;7134.1420;22059245568;11264,00;10090,25;1173,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;4;6738.4150;22059208704;11264,00;10090,25;1173,75;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;5;6895.0870;22059208704;11264,00;10184,75;1079,25;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;6;7351.1750;22059225088;11264,00;10613,00;651,00;3600000;3960001;4356001;3960000;3600000;3600000;3600000
0;yes;36000000;4394.5312;7;7317.2020;200;no;40000000;4882.8125;0;7538.3970;32796069888;1024,00;124,25;899,75;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;1;7528.1390;32796069888;1024,00;124,25;899,75;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;2;7541.0610;32796033024;1024,00;124,25;899,75;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;3;7563.3580;32796033024;1024,00;124,25;899,75;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;4;7557.1300;32796024832;1024,00;24,00;1000,00;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;5;7519.0030;32796024832;1024,00;24,00;1000,00;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;6;7510.3670;32796024832;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;7;8230.4150;32796024832;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;8;8248.6060;32795987968;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;9;8258.9630;32795987968;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;10;8304.5870;32795987968;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;11;8387.2950;32795987968;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;12;8349.1190;32795987968;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;13;8312.3430;32795725824;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;14;8330.5760;32795725824;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;15;8548.0330;32795725824;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;16;8290.6080;32795725824;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;17;8329.4100;32795725824;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;18;8283.9370;32795709440;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;19;8322.5960;32795787264;1024,00;24,75;999,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;20;8178.7130;32795701248;1024,00;548,50;475,50;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;21;8184.0520;31721885696;2048,00;1031,00;1017,00;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;22;8139.2780;30648057856;3072,00;2218,50;853,50;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;23;8092.6000;27426762752;6144,00;5391,75;752,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;no;40000000;4882.8125;24;8176.0550;24205516800;9216,00;8534,75;681,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;0;7828.3520;22058016768;11264,00;10137,00;1127,00;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;1;7572.4920;22058016768;11264,00;10137,00;1127,00;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;2;7956.3240;22058016768;11264,00;10479,75;784,25;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;3;8190.4180;22058004480;11264,00;10949,25;314,75;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;4;8095.2420;20984258560;12288,00;11421,25;866,75;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;5;8082.2370;20984258560;12288,00;11876,25;411,75;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;6;8023.2730;19910516736;13312,00;12340,00;972,00;4000000;4400001;4840001;4400000;4000000;4000000;4000000
0;yes;40000000;4882.8125;7;70;no;44000000;5371.0938;0;8296.3190;32795377664;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;1;8205.8030;32795373568;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;2;8193.3020;32795336704;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;3;8198.3250;32795336704;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;4;8222.0280;32795336704;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;5;8245.3050;32795074560;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;6;8865.5790;32795037696;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;7;9289.1960;32795037696;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;8;9216.8390;32794992640;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;9;9174.7910;32794992640;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;10;9118.2820;32794992640;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;11;9147.0390;32794992640;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;12;9126.7030;32794992640;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;13;9040.0780;32794992640;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;14;9072.0410;32794955776;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;15;9065.4800;32794955776;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;16;9128.8510;32794947584;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;17;9263.0370;32794906624;1024,00;43,00;981,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;18;9198.4790;32794828800;1024,00;362,75;661,25;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;19;9112.8780;31720996864;2048,00;876,75;1171,25;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;20;9222.4810;30646943744;3072,00;1837,75;1234,25;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;21;8953.7260;27425570816;6144,00;4900,75;1243,25;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;22;8911.8830;24204345344;9216,00;8449,75;766,25;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;23;8648.3410;22056837120;11264,00;10107,00;1157,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;no;44000000;5371.0938;24;8269.9620;22056833024;11264,00;10107,00;1157,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.0938;0;8912.0020;22056820736;11264,00;10634,50;629,50;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.0938;1;8890.4130;20983078912;12288,00;11210,50;1077,50;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.0938;2;8910.2670;20983078912;12288,00;11795,00;493,00;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.0938;3;8955.2250;19909337088;13312,00;12400,25;911,75;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.0938;4;8952.3530;19909337088;13312,00;12975,50;336,50;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.0938;5;8959.4230;18835550208;14336,00;13506,25;829,75;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.0938;6;8919.9090;18835550208;14336,00;14022,50;313,50;4400000;4840001;5324001;4840000;4400000;4400000;4400000
0;yes;44000000;5371.09380;no;48000000;5859.3750;0;8965.8170;32793870336;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;1;9006.8090;32793833472;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;2;8978.1030;32793833472;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;3;9026.2240;32793833472;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;4;9033.9600;32793833472;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;5;9260.6780;32793796608;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;6;10030.2230;32793796608;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;7;10003.9700;32793796608;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;8;9919.3220;32793759744;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;9;9961.5260;32793759744;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;10;9878.6410;32793759744;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;11;9977.7670;32793759744;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;12;10103.4410;32793718784;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;13;9993.2740;32793718784;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;14;10062.0550;32793714688;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;15;10119.7840;32793686016;1024,00;54,50;969,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;16;9981.6840;32793669632;1024,00;375,75;648,25;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;17;9813.4220;31719841792;2048,00;1004,25;1043,75;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;18;9810.4240;29572161536;4096,00;3483,00;613,00;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;19;9787.5890;25277136896;8192,00;7386,75;805,25;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;20;9511.0970;22055895040;11264,00;10090,00;1174,00;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;21;9009.9570;22055895040;11264,00;10090,00;1174,00;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;22;9656.2720;22055858176;11264,00;10508,25;755,75;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;23;9741.4180;20982140928;12288,00;11097,75;1190,25;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;no;48000000;5859.3750;24;9805.1050;20982140928;12288,00;11633,75;654,25;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48000000;5859.3750;0;9730.5060;19908087808;13312,00;12264,75;1047,25;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48000000;5859.3750;1;9677.8760;19908087808;13312,00;12893,50;418,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48000000;5859.3750;2;9743.6560;18834345984;14336,00;13570,50;765,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48000000;5859.3750;3;9664.5140;17760604160;15360,00;14215,75;1144,25;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48000000;5859.3750;4;9688.8130;17760567296;15360,00;14844,75;515,25;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48000000;5859.3750;5;9684.8600;16686825472;16384,00;15422,25;961,75;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48000000;5859.3750;6;9695.8880;16686825472;16384,00;16028,50;355,50;4800000;5280001;5808001;5280000;4800000;4800000;4800000
0;yes;48
